,open,high,low,close,volume,Ticker,Date
186650,121.47,121.63,121.47,121.559,37968,NKE,2023-04-03 15:15:00
186651,121.56,121.575,121.45,121.48,59485,NKE,2023-04-03 15:20:00
186652,121.48,121.53,121.42,121.48,36606,NKE,2023-04-03 15:25:00
186653,121.48,121.63,121.475,121.57,59935,NKE,2023-04-03 15:30:00
186655,121.64,121.69,121.51,121.53,68698,NKE,2023-04-03 15:40:00
186657,121.49,121.625,121.475,121.575,58166,NKE,2023-04-03 15:50:00
186658,121.57,121.615,121.495,121.555,136805,NKE,2023-04-03 15:55:00
186659,121.56,121.73,121.54,121.645,292786,NKE,2023-04-03 16:00:00
186660,121.67,121.67,121.58,121.6,159901,NKE,2023-04-03 16:05:00
186661,121.67,121.67,121.57,121.57,4717,NKE,2023-04-03 16:10:00
186663,121.47,121.47,121.47,121.47,300,NKE,2023-04-03 16:20:00
186664,121.41,121.41,121.4,121.4,3364,NKE,2023-04-03 16:40:00
186665,121.67,121.67,121.32,121.32,1693,NKE,2023-04-03 16:45:00
186666,121.21,121.21,121.0,121.0,5368,NKE,2023-04-03 16:50:00
186667,121.0,121.0,121.0,121.0,3639,NKE,2023-04-03 16:55:00
186668,121.25,121.25,121.25,121.25,129,NKE,2023-04-03 17:30:00
186669,121.25,121.25,121.25,121.25,500,NKE,2023-04-03 19:50:00
186670,121.25,121.25,121.25,121.25,216,NKE,2023-04-03 19:55:00
186671,121.26,121.26,121.26,121.26,306,NKE,2023-04-03 20:00:00
186673,121.85,121.85,121.85,121.85,125,NKE,2023-04-04 05:50:00
186674,121.82,121.82,121.82,121.82,246,NKE,2023-04-04 06:35:00
186675,121.82,121.84,121.82,121.84,1055,NKE,2023-04-04 06:40:00
186676,121.81,121.81,121.81,121.81,213,NKE,2023-04-04 08:00:00
186677,122.1584,122.1584,121.16,121.16,1436,NKE,2023-04-04 08:05:00
186678,121.69,121.69,121.69,121.69,100,NKE,2023-04-04 09:00:00
186679,121.68,121.75,121.65,121.65,1195,NKE,2023-04-04 09:20:00
186680,121.9817,121.9858,121.9817,121.9858,386,NKE,2023-04-04 09:25:00
186684,122.02,122.1,121.82,122.03,150488,NKE,2023-04-04 09:45:00
186685,122.04,122.3301,121.82,122.3301,77770,NKE,2023-04-04 09:50:00
186686,122.32,122.9525,122.3,122.9,131583,NKE,2023-04-04 09:55:00
186687,122.92,123.37,122.79,123.07,148521,NKE,2023-04-04 10:00:00
186690,123.17,123.3417,123.14,123.295,54683,NKE,2023-04-04 10:15:00
186691,123.31,123.34,122.78,122.8101,59432,NKE,2023-04-04 10:20:00
186692,122.83,122.915,122.63,122.74,76529,NKE,2023-04-04 10:25:00
186693,122.77,123.02,122.75,122.935,44287,NKE,2023-04-04 10:30:00
186694,122.95,123.2,122.9,123.17,46693,NKE,2023-04-04 10:35:00
186695,123.17,123.27,123.055,123.055,39306,NKE,2023-04-04 10:40:00
186696,123.07,123.075,122.82,122.97,49097,NKE,2023-04-04 10:45:00
186697,122.98,123.01,122.84,122.84,40112,NKE,2023-04-04 10:50:00
186698,122.83,122.97,122.81,122.84,47570,NKE,2023-04-04 10:55:00
186699,122.86,122.89,122.6,122.735,35877,NKE,2023-04-04 11:00:00
186701,122.65,122.74,122.53,122.57,45152,NKE,2023-04-04 11:10:00
186702,122.5795,122.82,122.51,122.79,41663,NKE,2023-04-04 11:15:00
186704,122.63,122.7,122.57,122.65,65446,NKE,2023-04-04 11:25:00
186705,122.65,122.84,122.64,122.78,47537,NKE,2023-04-04 11:30:00
186707,122.71,122.93,122.71,122.835,30106,NKE,2023-04-04 11:40:00
186709,122.76,122.88,122.744,122.75,36304,NKE,2023-04-04 11:50:00
186710,122.74,122.91,122.73,122.91,32589,NKE,2023-04-04 11:55:00
186711,122.92,122.98,122.72,122.73,71406,NKE,2023-04-04 12:00:00
186712,122.73,122.8,122.68,122.71,37262,NKE,2023-04-04 12:05:00
186714,122.51,122.58,122.44,122.48,34779,NKE,2023-04-04 12:15:00
186715,122.475,122.52,122.445,122.475,31001,NKE,2023-04-04 12:20:00
186716,122.46,122.745,122.39,122.745,31537,NKE,2023-04-04 12:25:00
186720,122.66,122.78,122.63,122.78,28812,NKE,2023-04-04 12:45:00
186721,122.78,122.85,122.76,122.85,36498,NKE,2023-04-04 12:50:00
186722,122.84,122.88,122.75,122.79,33291,NKE,2023-04-04 12:55:00
186723,122.8,122.8885,122.8,122.855,24650,NKE,2023-04-04 13:00:00
186726,123.07,123.155,123.01,123.155,35194,NKE,2023-04-04 13:15:00
186727,123.15,123.28,123.145,123.26,38073,NKE,2023-04-04 13:20:00
186728,123.275,123.325,123.19,123.305,27698,NKE,2023-04-04 13:25:00
186729,123.3027,123.325,123.2,123.28,35696,NKE,2023-04-04 13:30:00
186731,123.4359,123.565,123.43,123.565,41776,NKE,2023-04-04 13:40:00
186732,123.56,123.67,123.44,123.45,58235,NKE,2023-04-04 13:45:00
186733,123.45,123.5859,123.4,123.585,36784,NKE,2023-04-04 13:50:00
186734,123.59,123.625,123.45,123.56,94636,NKE,2023-04-04 13:55:00
186735,123.55,123.6,123.39,123.395,42709,NKE,2023-04-04 14:00:00
186736,123.4,123.48,123.36,123.395,41912,NKE,2023-04-04 14:05:00
186737,123.39,123.46,123.22,123.2206,30429,NKE,2023-04-04 14:10:00
186739,123.29,123.33,123.21,123.33,40624,NKE,2023-04-04 14:20:00
186740,123.32,123.36,123.18,123.18,38144,NKE,2023-04-04 14:25:00
186741,123.19,123.23,123.09,123.15,40881,NKE,2023-04-04 14:30:00
186742,123.14,123.34,123.14,123.3,51927,NKE,2023-04-04 14:35:00
186743,123.3,123.46,123.23,123.415,33428,NKE,2023-04-04 14:40:00
186744,123.42,123.56,123.42,123.56,37655,NKE,2023-04-04 14:45:00
186745,123.5603,123.61,123.52,123.61,45239,NKE,2023-04-04 14:50:00
186747,123.7253,123.74,123.505,123.59,49146,NKE,2023-04-04 15:00:00
186748,123.59,123.75,123.52,123.75,55140,NKE,2023-04-04 15:05:00
186749,123.745,123.89,123.745,123.85,70194,NKE,2023-04-04 15:10:00
186751,123.72,123.74,123.53,123.555,84292,NKE,2023-04-04 15:20:00
186752,123.56,123.81,123.555,123.785,73046,NKE,2023-04-04 15:25:00
186754,123.645,123.81,123.625,123.6957,104325,NKE,2023-04-04 15:35:00
186756,123.63,123.76,123.6,123.675,130966,NKE,2023-04-04 15:45:00
186757,123.68,123.73,123.58,123.705,132225,NKE,2023-04-04 15:50:00
186758,123.71,123.945,123.71,123.9,194238,NKE,2023-04-04 15:55:00
186759,123.91,123.935,123.64,123.71,365367,NKE,2023-04-04 16:00:00
186762,123.69,123.69,123.69,123.69,3901,NKE,2023-04-04 16:15:00
186763,123.69,123.69,123.69,123.69,241,NKE,2023-04-04 16:20:00
186764,123.79,123.94,123.79,123.89,1688,NKE,2023-04-04 16:45:00
186765,123.69,123.92,123.69,123.92,301,NKE,2023-04-04 17:25:00
186766,123.62,123.62,123.62,123.62,100,NKE,2023-04-04 17:55:00
186767,123.69,123.69,123.69,123.69,167,NKE,2023-04-04 19:00:00
186769,123.87,123.87,123.52,123.52,632,NKE,2023-04-04 19:15:00
186771,124.0,124.0,123.96,123.96,529,NKE,2023-04-05 08:05:00
186773,122.98,123.0,122.6001,122.76,35380,NKE,2023-04-05 09:40:00
186775,122.7306,122.77,122.475,122.54,36556,NKE,2023-04-05 09:50:00
186776,122.575,122.69,122.3659,122.54,35554,NKE,2023-04-05 09:55:00
186779,121.87,122.01,121.7533,121.96,74566,NKE,2023-04-05 10:10:00
186781,122.07,122.12,121.88,121.88,60337,NKE,2023-04-05 10:20:00
186782,121.91,122.3,121.86,122.2599,49215,NKE,2023-04-05 10:25:00
186783,122.2624,122.29,121.83,121.86,55055,NKE,2023-04-05 10:30:00
186785,121.79,121.88,121.73,121.8,36844,NKE,2023-04-05 10:40:00
186787,121.54,121.55,121.295,121.33,61493,NKE,2023-04-05 10:50:00
186790,120.95,120.99,120.81,120.87,40942,NKE,2023-04-05 11:05:00
186791,120.88,120.93,120.845,120.88,38664,NKE,2023-04-05 11:10:00
186793,120.92,121.1,120.91,121.01,52192,NKE,2023-04-05 11:20:00
186794,121.0,121.14,120.97,121.1,29040,NKE,2023-04-05 11:25:00
186795,121.1,121.13,120.94,121.07,42763,NKE,2023-04-05 11:30:00
186797,121.14,121.33,121.11,121.25,46181,NKE,2023-04-05 11:40:00
186798,121.26,121.27,121.085,121.13,35466,NKE,2023-04-05 11:45:00
186799,121.12,121.2902,121.08,121.1914,36503,NKE,2023-04-05 11:50:00
186800,121.19,121.26,121.1,121.22,59153,NKE,2023-04-05 11:55:00
186801,121.23,121.435,121.23,121.42,38360,NKE,2023-04-05 12:00:00
186802,121.42,121.445,121.31,121.32,31346,NKE,2023-04-05 12:05:00
186803,121.31,121.35,121.095,121.2,39364,NKE,2023-04-05 12:10:00
186804,121.21,121.29,121.205,121.235,28508,NKE,2023-04-05 12:15:00
186806,121.235,121.41,121.23,121.39,42461,NKE,2023-04-05 12:25:00
186809,121.09,121.33,121.09,121.22,24892,NKE,2023-04-05 12:40:00
186810,121.21,121.295,121.19,121.29,24373,NKE,2023-04-05 12:45:00
186811,121.29,121.385,121.23,121.28,27734,NKE,2023-04-05 12:50:00
186814,121.07,121.12,120.93,120.99,47475,NKE,2023-04-05 13:05:00
186815,120.995,121.035,120.84,120.84,54525,NKE,2023-04-05 13:10:00
186817,120.85,121.07,120.83,121.02,60248,NKE,2023-04-05 13:20:00
186818,121.03,121.04,120.68,120.68,67887,NKE,2023-04-05 13:25:00
186819,120.69,120.75,120.6,120.6,53115,NKE,2023-04-05 13:30:00
186820,120.6,120.87,120.56,120.87,35389,NKE,2023-04-05 13:35:00
186821,120.86,120.97,120.81,120.94,26908,NKE,2023-04-05 13:40:00
186822,120.935,120.97,120.655,120.71,31989,NKE,2023-04-05 13:45:00
186823,120.7,120.82,120.66,120.68,27609,NKE,2023-04-05 13:50:00
186825,120.73,120.86,120.73,120.83,32402,NKE,2023-04-05 14:00:00
186826,120.82,120.96,120.82,120.905,27939,NKE,2023-04-05 14:05:00
186827,120.91,120.93,120.73,120.76,31122,NKE,2023-04-05 14:10:00
186828,120.76,120.77,120.67,120.68,47610,NKE,2023-04-05 14:15:00
186831,120.79,120.86,120.76,120.785,31525,NKE,2023-04-05 14:30:00
186834,120.95,120.96,120.85,120.94,41302,NKE,2023-04-05 14:45:00
186835,120.95,120.98,120.87,120.9,23965,NKE,2023-04-05 14:50:00
186839,120.94,121.07,120.77,120.785,31690,NKE,2023-04-05 15:10:00
186840,120.78,120.81,120.7314,120.75,31622,NKE,2023-04-05 15:15:00
186841,120.76,120.79,120.695,120.75,33420,NKE,2023-04-05 15:20:00
186842,120.76,120.9,120.76,120.89,36550,NKE,2023-04-05 15:25:00
186843,120.89,121.035,120.89,120.98,47503,NKE,2023-04-05 15:30:00
186845,121.06,121.16,121.05,121.05,76919,NKE,2023-04-05 15:40:00
186846,121.05,121.19,121.0,121.19,67300,NKE,2023-04-05 15:45:00
186848,121.08,121.115,120.895,120.93,120920,NKE,2023-04-05 15:55:00
186849,120.94,121.0,120.89,120.89,230734,NKE,2023-04-05 16:00:00
186851,120.9,120.9,120.9,120.9,22762,NKE,2023-04-05 16:10:00
186852,120.65,120.65,120.65,120.65,236,NKE,2023-04-05 18:45:00
186853,120.89,120.89,120.32,120.32,3209,NKE,2023-04-06 08:20:00
186854,120.25,120.25,120.06,120.06,575,NKE,2023-04-06 08:35:00
186855,120.1,120.3,120.1,120.3,1559,NKE,2023-04-06 08:45:00
186856,120.29,120.29,120.29,120.29,528,NKE,2023-04-06 08:55:00
186857,120.29,120.29,120.29,120.29,680,NKE,2023-04-06 09:00:00
186858,120.24,120.24,120.11,120.11,720,NKE,2023-04-06 09:05:00
186862,119.45,119.55,119.11,119.2,6128,NKE,2023-04-06 09:30:00
186867,118.62,118.65,117.89,118.0,90861,NKE,2023-04-06 09:55:00
186870,118.28,118.515,118.25,118.31,52307,NKE,2023-04-06 10:10:00
186871,118.33,118.89,118.33,118.8413,45208,NKE,2023-04-06 10:15:00
186872,118.825,118.9,118.67,118.78,71534,NKE,2023-04-06 10:20:00
186875,119.0,119.2,118.95,119.08,38687,NKE,2023-04-06 10:35:00
186877,118.5469,118.58,118.17,118.32,60535,NKE,2023-04-06 10:45:00
186878,118.365,118.655,118.351,118.54,43908,NKE,2023-04-06 10:50:00
186879,118.54,118.6075,118.44,118.52,37466,NKE,2023-04-06 10:55:00
186880,118.51,118.67,118.45,118.58,78065,NKE,2023-04-06 11:00:00
186881,118.57,118.96,118.54,118.92,32226,NKE,2023-04-06 11:05:00
186882,118.91,119.16,118.89,119.1536,41325,NKE,2023-04-06 11:10:00
186883,119.145,119.372,119.145,119.31,57385,NKE,2023-04-06 11:15:00
186884,119.32,119.47,119.315,119.38,44667,NKE,2023-04-06 11:20:00
186885,119.37,119.43,119.2,119.2,32839,NKE,2023-04-06 11:25:00
186886,119.19,119.33,119.17,119.285,39861,NKE,2023-04-06 11:30:00
186891,119.68,119.79,119.66,119.75,20262,NKE,2023-04-06 11:55:00
186892,119.75,119.92,119.75,119.905,28718,NKE,2023-04-06 12:00:00
186895,119.89,120.0,119.88,119.97,33521,NKE,2023-04-06 12:15:00
186896,119.96,120.045,119.9092,119.94,35475,NKE,2023-04-06 12:20:00
186897,119.93,119.935,119.853,119.9,20537,NKE,2023-04-06 12:25:00
186898,119.89,120.05,119.87,120.05,33283,NKE,2023-04-06 12:30:00
186899,120.04,120.29,120.03,120.22,41238,NKE,2023-04-06 12:35:00
186902,120.29,120.38,120.26,120.26,59602,NKE,2023-04-06 12:50:00
186903,120.26,120.39,120.245,120.35,28000,NKE,2023-04-06 12:55:00
186904,120.34,120.34,120.05,120.05,20316,NKE,2023-04-06 13:00:00
186905,120.04,120.115,119.96,120.07,22330,NKE,2023-04-06 13:05:00
186908,120.07,120.28,120.06,120.28,44445,NKE,2023-04-06 13:20:00
186909,120.275,120.305,120.24,120.26,41912,NKE,2023-04-06 13:25:00
186910,120.26,120.33,120.25,120.3,24616,NKE,2023-04-06 13:30:00
186911,120.31,120.38,120.14,120.14,27697,NKE,2023-04-06 13:35:00
186912,120.15,120.16,119.98,119.98,28707,NKE,2023-04-06 13:40:00
186913,119.98,119.9801,119.77,119.85,36598,NKE,2023-04-06 13:45:00
186914,119.87,119.97,119.835,119.925,20715,NKE,2023-04-06 13:50:00
186917,119.97,120.04,119.91,119.91,20969,NKE,2023-04-06 14:05:00
186918,119.905,120.04,119.905,120.02,21553,NKE,2023-04-06 14:10:00
186919,120.02,120.1,120.02,120.07,17010,NKE,2023-04-06 14:15:00
186920,120.0713,120.17,120.0713,120.1304,18591,NKE,2023-04-06 14:20:00
186921,120.13,120.25,120.09,120.19,27342,NKE,2023-04-06 14:25:00
186922,120.19,120.2054,120.115,120.18,38211,NKE,2023-04-06 14:30:00
186924,120.4,120.46,120.37,120.4,52554,NKE,2023-04-06 14:40:00
186925,120.39,120.4585,120.365,120.4,29481,NKE,2023-04-06 14:45:00
186926,120.42,120.49,120.4,120.42,21236,NKE,2023-04-06 14:50:00
186927,120.415,120.44,120.385,120.42,22525,NKE,2023-04-06 14:55:00
186928,120.4,120.4,120.18,120.25,28082,NKE,2023-04-06 15:00:00
186929,120.27,120.38,120.25,120.3412,21954,NKE,2023-04-06 15:05:00
186930,120.345,120.395,120.29,120.32,27643,NKE,2023-04-06 15:10:00
186932,120.3138,120.3138,120.21,120.23,38153,NKE,2023-04-06 15:20:00
186935,120.38,120.43,120.33,120.34,47727,NKE,2023-04-06 15:35:00
186936,120.35,120.37,120.2745,120.295,60758,NKE,2023-04-06 15:40:00
186937,120.3,120.3,120.16,120.185,46820,NKE,2023-04-06 15:45:00
186938,120.18,120.3,120.13,120.28,65171,NKE,2023-04-06 15:50:00
186939,120.31,120.33,120.2,120.225,102275,NKE,2023-04-06 15:55:00
186940,120.225,120.3899,120.21,120.22,200279,NKE,2023-04-06 16:00:00
186943,120.22,120.22,120.22,120.22,1088,NKE,2023-04-06 16:15:00
186944,120.03,120.03,120.03,120.03,167,NKE,2023-04-06 16:35:00
186946,120.02,120.02,120.02,120.02,338,NKE,2023-04-06 20:00:00
186947,121.72,122.0,121.72,122.0,2087,NKE,2023-04-10 06:25:00
186948,121.11,121.16,121.11,121.11,980,NKE,2023-04-10 06:50:00
186949,120.5,120.5,120.5,120.5,277,NKE,2023-04-10 07:20:00
186953,119.03,119.09,119.01,119.01,1081,NKE,2023-04-10 08:20:00
186955,119.1,119.1,119.1,119.1,102,NKE,2023-04-10 08:35:00
186956,119.19,119.19,119.19,119.19,231,NKE,2023-04-10 08:50:00
186957,119.18,119.18,119.18,119.18,150,NKE,2023-04-10 08:55:00
186959,119.33,119.33,119.09,119.32,1267,NKE,2023-04-10 09:30:00
186964,120.34,120.435,120.09,120.235,50125,NKE,2023-04-10 09:55:00
186965,120.34,120.47,120.2,120.25,56203,NKE,2023-04-10 10:00:00
186966,120.25,120.39,120.12,120.3872,33926,NKE,2023-04-10 10:05:00
186968,120.63,120.66,120.505,120.64,29717,NKE,2023-04-10 10:15:00
186969,120.69,120.73,120.59,120.67,28149,NKE,2023-04-10 10:20:00
186973,120.85,121.09,120.8445,121.0,47234,NKE,2023-04-10 10:40:00
186974,121.0,121.21,120.92,121.16,57329,NKE,2023-04-10 10:45:00
186976,121.18,121.22,121.14,121.19,27426,NKE,2023-04-10 10:55:00
186977,121.175,121.21,120.96,120.98,51443,NKE,2023-04-10 11:00:00
186978,120.98,121.25,120.98,121.175,32631,NKE,2023-04-10 11:05:00
186979,121.17,121.23,121.14,121.15,18990,NKE,2023-04-10 11:10:00
186981,121.25,121.29,121.105,121.15,25154,NKE,2023-04-10 11:20:00
186983,121.025,121.12,121.01,121.095,25214,NKE,2023-04-10 11:30:00
186985,121.09,121.09,121.02,121.08,28120,NKE,2023-04-10 11:40:00
186986,121.06,121.14,121.0434,121.0744,27457,NKE,2023-04-10 11:45:00
186988,121.1175,121.125,121.0119,121.0119,21456,NKE,2023-04-10 11:55:00
186989,121.02,121.02,120.7402,120.742,28085,NKE,2023-04-10 12:00:00
186990,120.73,120.74,120.58,120.62,24716,NKE,2023-04-10 12:05:00
186991,120.62,120.73,120.58,120.71,112425,NKE,2023-04-10 12:10:00
186992,120.72,120.79,120.7,120.715,28277,NKE,2023-04-10 12:15:00
186993,120.7,120.87,120.7,120.86,21280,NKE,2023-04-10 12:20:00
186994,120.86,120.98,120.86,120.97,18891,NKE,2023-04-10 12:25:00
186998,121.38,121.4,121.27,121.3,42248,NKE,2023-04-10 12:45:00
186999,121.31,121.41,121.31,121.3392,45648,NKE,2023-04-10 12:50:00
187000,121.35,121.3922,121.27,121.29,29840,NKE,2023-04-10 12:55:00
187001,121.2908,121.38,121.27,121.365,18841,NKE,2023-04-10 13:00:00
187002,121.37,121.5,121.37,121.46,31138,NKE,2023-04-10 13:05:00
187003,121.47,121.49,121.39,121.42,31360,NKE,2023-04-10 13:10:00
187004,121.4178,121.47,121.37,121.43,30304,NKE,2023-04-10 13:15:00
187005,121.45,121.4854,121.38,121.47,20701,NKE,2023-04-10 13:20:00
187006,121.46,121.49,121.4,121.42,33985,NKE,2023-04-10 13:25:00
187007,121.4362,121.555,121.415,121.47,31665,NKE,2023-04-10 13:30:00
187008,121.47,121.485,121.42,121.48,28922,NKE,2023-04-10 13:35:00
187009,121.48,121.48,121.375,121.445,28826,NKE,2023-04-10 13:40:00
187010,121.425,121.43,121.35,121.39,24483,NKE,2023-04-10 13:45:00
187011,121.4,121.535,121.4,121.495,31844,NKE,2023-04-10 13:50:00
187012,121.5,121.5,121.33,121.34,24610,NKE,2023-04-10 13:55:00
187014,121.29,121.325,121.24,121.29,37593,NKE,2023-04-10 14:05:00
187017,121.36,121.47,121.36,121.46,27424,NKE,2023-04-10 14:20:00
187019,121.44,121.45,121.3,121.3,20166,NKE,2023-04-10 14:30:00
187020,121.3,121.35,121.29,121.34,30033,NKE,2023-04-10 14:35:00
187021,121.35,121.35,121.22,121.35,20212,NKE,2023-04-10 14:40:00
187022,121.36,121.36,121.24,121.32,24794,NKE,2023-04-10 14:45:00
187023,121.31,121.38,121.3,121.31,19167,NKE,2023-04-10 14:50:00
187024,121.31,121.46,121.31,121.4,36965,NKE,2023-04-10 14:55:00
187025,121.4,121.61,121.4,121.57,35441,NKE,2023-04-10 15:00:00
187026,121.59,121.66,121.5401,121.64,36760,NKE,2023-04-10 15:05:00
187028,121.67,121.71,121.65,121.655,38106,NKE,2023-04-10 15:15:00
187029,121.67,121.6859,121.62,121.655,158302,NKE,2023-04-10 15:20:00
187032,121.61,121.67,121.58,121.6,49616,NKE,2023-04-10 15:35:00
187033,121.6,121.67,121.57,121.6,51007,NKE,2023-04-10 15:40:00
187034,121.6133,121.74,121.6133,121.645,61510,NKE,2023-04-10 15:45:00
187035,121.64,121.72,121.58,121.715,48451,NKE,2023-04-10 15:50:00
187036,121.72,121.85,121.68,121.755,109770,NKE,2023-04-10 15:55:00
187038,121.91,122.11,121.51,121.51,86545,NKE,2023-04-10 16:05:00
187039,121.91,121.91,121.91,121.91,12221,NKE,2023-04-10 16:10:00
187040,121.91,121.91,121.91,121.91,2703,NKE,2023-04-10 16:15:00
187041,122.2923,122.2923,122.2923,122.2923,116,NKE,2023-04-10 16:25:00
187042,122.15,122.15,122.15,122.15,1761,NKE,2023-04-10 16:45:00
187043,121.91,121.91,121.91,121.91,100,NKE,2023-04-10 18:05:00
187044,122.13,122.13,122.13,122.13,222,NKE,2023-04-10 18:40:00
187046,122.07,122.07,122.07,122.07,238,NKE,2023-04-11 09:15:00
187047,122.07,122.07,122.07,122.07,160,NKE,2023-04-11 09:20:00
187048,122.06,122.06,122.06,122.06,160,NKE,2023-04-11 09:25:00
187049,122.04,122.72,122.04,122.66,168058,NKE,2023-04-11 09:35:00
187050,122.65,122.8162,122.42,122.81,65357,NKE,2023-04-11 09:40:00
187051,122.84,122.85,122.57,122.628,50493,NKE,2023-04-11 09:45:00
187053,122.73,122.79,122.64,122.705,50333,NKE,2023-04-11 09:55:00
187054,122.7,122.94,122.6795,122.72,31630,NKE,2023-04-11 10:00:00
187055,122.72,122.98,122.69,122.9286,40187,NKE,2023-04-11 10:05:00
187056,122.94,122.95,122.69,122.79,40276,NKE,2023-04-11 10:10:00
187057,122.8,122.88,122.59,122.71,31694,NKE,2023-04-11 10:15:00
187059,122.785,123.11,122.785,123.11,39373,NKE,2023-04-11 10:25:00
187063,122.85,122.94,122.75,122.78,28728,NKE,2023-04-11 10:45:00
187064,122.76,122.79,122.6,122.72,23548,NKE,2023-04-11 10:50:00
187065,122.73,122.78,122.6739,122.68,18026,NKE,2023-04-11 10:55:00
187066,122.67,122.72,122.52,122.59,24624,NKE,2023-04-11 11:00:00
187067,122.58,122.72,122.57,122.5701,22536,NKE,2023-04-11 11:05:00
187069,122.61,122.77,122.6,122.77,21603,NKE,2023-04-11 11:15:00
187071,122.81,122.8838,122.74,122.77,37446,NKE,2023-04-11 11:25:00
187073,122.74,122.85,122.68,122.68,26411,NKE,2023-04-11 11:35:00
187075,122.69,122.71,122.6,122.65,17057,NKE,2023-04-11 11:45:00
187076,122.65,122.771,122.63,122.75,33005,NKE,2023-04-11 11:50:00
187077,122.75,122.76,122.65,122.71,46590,NKE,2023-04-11 11:55:00
187078,122.71,122.82,122.69,122.805,22481,NKE,2023-04-11 12:00:00
187081,123.0703,123.18,123.07,123.125,18772,NKE,2023-04-11 12:15:00
187083,123.12,123.22,123.1,123.13,34374,NKE,2023-04-11 12:25:00
187084,123.12,123.25,123.0596,123.2304,26182,NKE,2023-04-11 12:30:00
187086,123.2325,123.24,123.07,123.1,34249,NKE,2023-04-11 12:40:00
187088,123.215,123.26,123.17,123.21,17647,NKE,2023-04-11 12:50:00
187089,123.2,123.35,123.18,123.29,26724,NKE,2023-04-11 12:55:00
187090,123.27,123.28,123.2,123.2521,19177,NKE,2023-04-11 13:00:00
187091,123.26,123.27,123.15,123.17,17926,NKE,2023-04-11 13:05:00
187092,123.17,123.19,123.06,123.09,36732,NKE,2023-04-11 13:10:00
187093,123.08,123.08,122.92,122.93,16565,NKE,2023-04-11 13:15:00
187094,122.94,123.06,122.94,123.06,15020,NKE,2023-04-11 13:20:00
187095,123.08,123.1,122.95,123.04,20669,NKE,2023-04-11 13:25:00
187097,123.075,123.15,123.04,123.06,20625,NKE,2023-04-11 13:35:00
187098,123.07,123.14,123.03,123.14,27875,NKE,2023-04-11 13:40:00
187099,123.13,123.18,123.08,123.13,24031,NKE,2023-04-11 13:45:00
